0.043907,0.098751,0.29054,0.079905,0.19847,0.0046515,0.29041,0.96308,0.69732,0.68664,0.95193,0.68697,1
0.057335,0.22826,0.19759,0.11301,0.32927,0.017716,0.16078,0.94745,0.4672,0.47511,0.94146,0.4303,1
0.056762,0.21853,0.45932,0.19773,0.44451,0.0084389,0.27233,0.95076,0.62934,0.63151,0.93105,0.55463,1
0.04706,0.22435,0.36817,0.16008,0.58249,0.0047842,0.36795,0.99695,0.69242,0.68996,0.93034,0.75687,1
0.003867,0.12374,0.3135,0.090017,0.35197,0.0086027,0.3451,0.93733,0.6422,0.65241,0.77952,0.6514,1
0.065912,0.18983,0.62638,0.28058,0.32053,0.018315,0.21091,0.92068,0.56469,0.57389,0.79894,0.48862,1
0,0.30644,0.25273,0.17024,0.21861,0.019371,0.15302,0.92833,0.55429,0.5709,0.82578,0.53853,1
0.06852,0.36545,0.22793,0.14704,0.35977,0.0040884,0.20976,0.95101,0.68873,0.6952,0.92487,0.66641,1
0.04045,0.36759,0.33435,0.29893,0.26525,0.036668,0.091615,0.93415,0.44861,0.45153,0.89264,0.3952,1
0.11628,0.32738,0.47098,0.22785,0.38656,0,0.2044,0.93545,0.63026,0.64701,0.91992,0.58122,1
0.072299,0.38221,0.25575,0.16331,0.25641,0.0096747,0.17171,0.92679,0.57165,0.58086,0.8599,0.53814,1
0.077609,0.11837,0.27,0.10745,0.22434,0.005841,0.25666,0.95919,0.59863,0.60436,0.95254,0.58435,1
0.028238,0.41769,0.23148,0.20127,0.27124,0.035666,0.13818,0.92748,0.56733,0.5614,0.91947,0.59034,1
0.055599,0.24219,0.40785,0.23736,0.371,0.01911,0.12598,0.9459,0.60387,0.59828,0.91135,0.49056,1
0.083432,0.2441,0.28625,0.17697,0.24746,0.020444,0.17155,0.95167,0.56849,0.55656,0.92334,0.57044,1
0.01475,0.22593,0.14305,0.080779,0.20737,0.023985,0.21192,0.94066,0.52633,0.52805,0.94956,0.54176,1
0.044009,0.15657,0.20999,0.088097,0.28026,0.02022,0.18994,0.9349,0.51076,0.50994,0.88069,0.46724,1
0.069344,0.062799,0.46718,0.1549,0.48172,0.013574,0.22697,0.92764,0.54975,0.53846,0.91028,0.3825,1
0.017757,0.27827,0.51719,0.23527,0.45276,0.0046752,0.26089,0.97202,0.69242,0.68996,0.91307,0.48786,1
0.058923,0.11563,0.30642,0.11995,0.2145,0.016172,0.20124,0.91072,0.25305,0.26907,0.95833,0.27081,1
0.045576,0.20157,0.47137,0.21839,0.31429,0.018003,0.17437,0.92456,0.68318,0.68637,0.89505,0.54061,1
0.095525,0.31817,0.38196,0.33085,0.46114,0.04202,0.095867,0.91613,0.45772,0.46372,0.82271,0.39841,1
0.080672,0.27163,0.57512,0.37264,0.46466,0.025562,0.1438,0.9047,0.41659,0.43706,0.84506,0.405,1
0.029952,0.27879,0.27641,0.2212,0.45317,0.041413,0.13125,0.94509,0.40394,0.39931,0.9294,0.42364,1
0.029055,0.2979,0.48317,0.21521,0.3232,0.008534,0.26537,0.92056,0.74492,0.76314,0.95174,0.65063,1
0.062611,0.18781,0.30714,0.16677,0.32292,0.046081,0.15948,0.94359,0.43697,0.44116,0.86595,0.41011,1
0.02547,0.21931,0.47214,0.18104,0.39113,0.022647,0.22903,0.94193,0.55431,0.55666,0.94397,0.45126,1
0.075161,0.15064,0.44059,0.14555,0.3497,0.019658,0.31078,0.91952,0.38568,0.42112,0.93537,0.40951,1
0.061169,0.1773,0.40553,0.18345,0.43071,0.02589,0.27669,0.93987,0.45754,0.4702,0.95871,0.45478,1
0.11941,0.4107,0.35256,0.29733,0.30483,0.043317,0.10507,0.89283,0.33407,0.34262,0.78119,0.32746,1
0.10184,0.22687,0.16256,0.15424,0.3526,0.034118,0.14076,0.79498,0.69242,0.68996,0.94678,0.44736,1
0.055956,0.11212,0.1436,0.058673,0.2398,0.0098838,0.18651,0.89929,0.69242,0.68996,0.95301,0.48247,1
0.03463,0.097165,0.07995,0,0.22163,0.011579,0.29473,0.9408,0.65031,0.63694,0.92873,0.58848,1
0.0065706,0.081293,0.16336,0.16831,0.77055,0.077423,0.081554,0.94503,0.2066,0.20076,0.93714,0.25469,1
0.065765,0.25963,0.29543,0.24051,0.38652,0.040681,0.1156,0.90041,0.31035,0.33148,0.73694,0.32396,1
0.037166,0.097404,0.082741,0.00045573,0.21508,0.011393,0.29938,0.93305,0.64065,0.63252,0.92873,0.59114,1
0.04455,0.15498,0.29274,0.13241,0.46865,0.033076,0.24248,0.95979,0.57713,0.57874,0.90546,0.51718,1
0.060046,0.1078,0.19432,0.061721,0.30156,0.029756,0.22417,0.93958,0.5331,0.52086,0.8361,0.50666,1
0.054724,0.086711,0.33522,0.14131,0.54689,0.030303,0.18287,0.95262,0.393,0.39275,0.75829,0.40064,1
0.044864,0.10874,0.2917,0.14926,0.49969,0.018067,0.20171,0.96505,0.47245,0.47564,0.94541,0.50126,1
0.028209,0.083135,0.4395,0.13696,0.52321,0.050541,0.32001,0.95948,0.58614,0.57546,0.82614,0.54393,1
0.046738,0.099423,0.39769,0.18375,0.36835,0.037064,0.097745,0.90997,0.39449,0.39093,0.57187,0.32574,1
0.090915,0,0.28294,0.091557,0.19489,0.041838,0.14138,0.92954,0.41079,0.40166,0.62952,0.43919,1
0.077811,0.18238,0.57023,0.31726,0.35222,0.0548,0.24086,0.95015,0.5811,0.56412,0.88662,0.5559,1
0.068497,0.25458,0.70591,0.67615,0.6315,0.15609,0.094517,0.92175,0.29994,0.29966,0.82398,0.29068,1
0.054213,0.00050005,0.52288,0.20609,0.31178,0.044682,0.14471,0.94279,0.36716,0.36955,0.95164,0.28579,1
0.019033,0.056744,0.41922,0.16769,0.20762,0.052496,0.15115,0.93109,0.36365,0.35322,0.83675,0.33421,1
0.07143,0.19639,0.33742,0.18351,0.38456,0.020774,0.28926,0.96832,0.63169,0.62245,0.92451,0.5909,1
0.077306,0.027,0.36459,0.089795,0.35203,0.018766,0.30626,0.96629,0.61663,0.59973,0.83099,0.59151,1
0.048954,0.18145,0.47683,0.21828,0.29305,0.019399,0.18541,0.94508,0.66969,0.66402,0.9336,0.53956,1
0.041786,0.54666,0.59443,0.45935,0.10062,0.043345,0.17518,0.96473,0.65256,0.6554,0.96188,0.66635,2
