2.5263,2.3169,2.2124,2.2441,2.1843,2.1552,2.1746,2.2476,2.1956,2.1979,2.0901,2.1144,2.0632,1.9509,1.9572,1.91,1.8482,1.6563,1.6031,1.5167,1.3624,1.2547,1.2419,1.3751,1.4767,2.657,2.3505,2.2274,2.129,2.0349,1.9949,1.9757,1.8642,1.8043,1.7651,1.9143,1.9255,1.8885,1.9103,1.9117,1.8845,2.0032,2.0263,1.9947,2.0717,2.0309,2.1496,2.2054,2.2684,2.1756,2.373,2.1454,2.0556,2.0494,2.0491,2.0564,2.0268,2.0029,2.0675,2.1253,2.0977,2.1691,2.1802,2.2745,2.1761,2.0306,1.9586,2.0638,1.8628,1.637,1.4172,0.9884,0.86781,0.38441,0.38658,2.373,2.1454,2.0556,2.0494,2.0491,2.0564,2.0268,2.0029,2.0675,2.1253,2.0977,2.1691,2.1802,2.2745,2.1761,2.0306,1.9586,2.0638,1.8628,1.637,1.4172,0.9884,0.86781,0.38441,0.38658,1.8685,2.3795,2.59,2.5283,2.6256,2.7602,2.7519,2.5659,2.6741,2.634,2.8212,2.6971,2.7853,2.9817,2.8328,2.8983,2.8543,3.1734,3.2221,3.2123,3.3855,3.4122,3.3069,2.7221,2.3742,1.5232,2.1243,2.3653,2.5489,2.6825,2.7454,2.7827,2.968,3.0945,3.1802,2.8582,2.8431,2.96,2.9273,2.9369,2.9353,2.7089,2.6754,2.8058,2.6741,2.7195,2.5078,2.4281,2.1936,2.3742,2.2812,2.8163,2.9699,2.9422,2.8081,2.8537,2.9372,2.938,2.8319,2.7569,2.8101,2.7166,2.8321,2.6988,2.9347,3.2116,3.1308,2.8845,3.1861,3.223,3.3263,3.6109,3.4947,3.3942,2.7082,2.2812,2.8163,2.9699,2.9422,2.8081,2.8537,2.9372,2.938,2.8319,2.7569,2.8101,2.7166,2.8321,2.6988,2.9347,3.2116,3.1308,2.8845,3.1861,3.223,3.3263,3.6109,3.4947,3.3942,2.7082,0.0088258,0.0042302,0.0023486,0.0028987,0.0020412,0.00079574,0.00085111,0.0025396,0.0015692,0.0019471,0.0002899,0.0014345,0.00065421,-0.0010854,0.00028528,-0.00029124,0.00011746,-0.0027224,-0.003162,-0.0031276,-0.0047432,-0.0051287,-0.004313,0.00060726,0.0036105,0.011923,0.0065723,0.0044272,0.0027968,0.0016215,0.0010656,0.00073398,-0.00090701,-0.0020333,-0.002797,7.1047e-05,0.00020406,-0.00084387,-0.00055603,-0.00064386,-0.00061757,0.001394,0.00169,0.00051277,0.001679,0.0012851,0.0031628,0.003863,0.0059755,0.0043699,0.0051014,0.00026977,-0.0010874,-0.00081403,0.00045287,1.8018e-05,-0.00073976,-0.00072229,0.00021228,0.00086086,0.00038678,0.0011954,6.6694e-05,0.0012201,-0.0009365,-0.0034155,-0.0025048,-0.00028075,-0.0029198,-0.0031617,-0.004185,-0.0073285,-0.0069125,-0.009388,-0.0054926,0.0051014,0.00026977,-0.0010874,-0.00081403,0.00045287,1.8018e-05,-0.00073976,-0.00072229,0.00021228,0.00086086,0.00038678,0.0011954,6.6694e-05,0.0012201,-0.0009365,-0.0034155,-0.0025048,-0.00028075,-0.0029198,-0.0031617,-0.004185,-0.0073285,-0.0069125,-0.009388,-0.0054926,0.0088258,0.0042302,0.0023486,0.0028987,0.0020412,0.00079574,0.00085111,0.0025396,0.0015692,0.0019471,0.0002899,0.0014345,0.00065421,-0.0010854,0.00028528,-0.00029124,0.00011746,-0.0027224,-0.003162,-0.0031276,-0.0047432,-0.0051287,-0.004313,0.00060726,0.0036105,0.011923,0.0065723,0.0044272,0.0027968,0.0016215,0.0010656,0.00073398,-0.00090701,-0.0020333,-0.002797,7.1047e-05,0.00020406,-0.00084387,-0.00055603,-0.00064386,-0.00061757,0.001394,0.00169,0.00051277,0.001679,0.0012851,0.0031628,0.003863,0.0059755,0.0043699,0.0051014,0.00026977,-0.0010874,-0.00081403,0.00045287,1.8018e-05,-0.00073976,-0.00072229,0.00021228,0.00086086,0.00038678,0.0011954,6.6694e-05,0.0012201,-0.0009365,-0.0034155,-0.0025048,-0.00028075,-0.0029198,-0.0031617,-0.004185,-0.0073285,-0.0069125,-0.009388,-0.0054926,0.0051014,0.00026977,-0.0010874,-0.00081403,0.00045287,1.8018e-05,-0.00073976,-0.00072229,0.00021228,0.00086086,0.00038678,0.0011954,6.6694e-05,0.0012201,-0.0009365,-0.0034155,-0.0025048,-0.00028075,-0.0029198,-0.0031617,-0.004185,-0.0073285,-0.0069125,-0.009388,-0.0054926,870.11,751.69,702.85,717.12,695.04,661.84,662.87,707.46,682.1,692.29,649.59,679.95,660.01,615.66,651.85,637.36,648.16,576.18,564.78,563.73,519.42,503.31,519.85,644.84,729.22,948.66,811.88,757.1,715.52,685.8,671.75,663.32,621.84,593.22,573.78,646.7,650.05,623.21,630.45,628.13,629.15,680.17,687.64,657.34,686.95,677.1,724.86,742.66,796.52,755.73,774.29,647.53,612.45,620.32,654.89,643.01,623.07,624.21,648.02,664.32,652.05,672.46,640.66,670.4,611.7,545.51,576.16,634.65,568.15,565.08,535.03,425.7,409.28,186.11,248.75,774.29,647.53,612.45,620.32,654.89,643.01,623.07,624.21,648.02,664.32,652.05,672.46,640.66,670.4,611.7,545.51,576.16,634.65,568.15,565.08,535.03,425.7,409.28,186.11,248.75,-4.9813,-4.5634,-3.9016,-4.114,-3.6233,-3.7392,-3.9783,-4.3609,-4.0094,-3.877,-3.0701,-2.8924,-2.5656,-1.9171,-1.3432,-1.0712,0,0.2901,0.50797,1.2724,1.2812,1.6344,2.4425,7.4353,11.125,-4.5485,-3.2187,-2.7088,-2.2506,-1.5872,-1.373,-1.3179,-0.86174,-0.76717,-0.7087,-0.90901,-0.97166,-1.1099,-1.2193,-1.281,-0.94301,-1.2682,-1.4065,-1.714,-2.1113,-1.7549,-2.3235,-2.7698,-2.0242,-1.7497,-5.021,-3.7715,-3.0414,-2.9175,-2.4723,-2.7473,-2.6465,-2.372,-2.8122,-3.3134,-3.1325,-3.7826,-4.2397,-5.2156,-4.2798,-2.8226,-2.3077,-2.9383,-1.5635,0.22318,1.3048,0.85662,1.5614,-1.4346,5.5794,-5.021,-3.7715,-3.0414,-2.9175,-2.4723,-2.7473,-2.6465,-2.372,-2.8122,-3.3134,-3.1325,-3.7826,-4.2397,-5.2156,-4.2798,-2.8226,-2.3077,-2.9383,-1.5635,0.22318,1.3048,0.85662,1.5614,-1.4346,5.5794,0.12457,0.15863,0.17267,0.16855,0.17504,0.18401,0.18346,0.17106,0.17827,0.1756,0.18808,0.17981,0.18568,0.19878,0.18885,0.19322,0.19028,0.21156,0.2148,0.21415,0.2257,0.22748,0.22046,0.18148,0.15828,0.10154,0.14162,0.15769,0.16992,0.17883,0.18303,0.18551,0.19787,0.2063,0.21201,0.19055,0.18954,0.19733,0.19516,0.19579,0.19569,0.18059,0.17836,0.18705,0.17827,0.1813,0.16718,0.16187,0.14624,0.15828,0.15208,0.18776,0.19799,0.19615,0.18721,0.19025,0.19581,0.19586,0.1888,0.1838,0.18734,0.1811,0.18881,0.17992,0.19565,0.21411,0.20872,0.1923,0.21241,0.21486,0.22175,0.24073,0.23298,0.22628,0.18055,0.15208,0.18776,0.19799,0.19615,0.18721,0.19025,0.19581,0.19586,0.1888,0.1838,0.18734,0.1811,0.18881,0.17992,0.19565,0.21411,0.20872,0.1923,0.21241,0.21486,0.22175,0.24073,0.23298,0.22628,0.18055,0.007187,0.0066213,0.0064969,0.0065268,0.0064769,0.0064627,0.0064739,0.0065213,0.0064811,0.0064837,0.0064351,0.0064372,0.0064168,0.0064158,0.0063848,0.0063814,0.0063723,0.006446,0.0064741,0.0064924,0.0066386,0.0067215,0.0066961,0.0067393,0.0070121,0.0077975,0.006823,0.0065895,0.0064707,0.006411,0.006394,0.0063879,0.0063864,0.0064192,0.0064557,0.0063779,0.0063789,0.0063893,0.0063867,0.0063892,0.0063829,0.0063999,0.0064103,0.0063932,0.0064227,0.0064052,0.0064923,0.0065469,0.0067339,0.00657,0.0067071,0.0064676,0.0064652,0.0064491,0.0064131,0.0064245,0.0064344,0.0064227,0.0064254,0.0064446,0.0064372,0.0064665,0.0064975,0.0065409,0.0065392,0.0066213,0.0065006,0.0064367,0.0064902,0.006471,0.0065812,0.0070802,0.0072029,0.0083069,0.0092338,0.0067071,0.0064676,0.0064652,0.0064491,0.0064131,0.0064245,0.0064344,0.0064227,0.0064254,0.0064446,0.0064372,0.0064665,0.0064975,0.0065409,0.0065392,0.0066213,0.0065006,0.0064367,0.0064902,0.006471,0.0065812,0.0070802,0.0072029,0.0083069,0.0092338,0.033694,0.034853,0.035096,0.035039,0.035134,0.035159,0.035138,0.035051,0.035127,0.035122,0.035211,0.03521,0.035248,0.035245,0.03531,0.035316,0.035335,0.035187,0.035129,0.035086,0.034773,0.034575,0.034618,0.034623,0.034172,0.032387,0.034433,0.034905,0.035142,0.035259,0.035292,0.035304,0.035306,0.03524,0.035166,0.035324,0.035322,0.0353,0.035305,0.0353,0.035313,0.03528,0.03526,0.035294,0.035237,0.03527,0.035099,0.034991,0.034609,0.03494,0.034684,0.035146,0.035142,0.035177,0.035254,0.03523,0.035207,0.035231,0.035229,0.035194,0.035207,0.035153,0.035086,0.035012,0.03499,0.034789,0.035062,0.035205,0.035089,0.035137,0.034898,0.033692,0.033306,0.029757,0.028745,0.034684,0.035146,0.035142,0.035177,0.035254,0.03523,0.035207,0.035231,0.035229,0.035194,0.035207,0.035153,0.035086,0.035012,0.03499,0.034789,0.035062,0.035205,0.035089,0.035137,0.034898,0.033692,0.033306,0.029757,0.028745,0.017703,0.015574,0.014697,0.014954,0.014549,0.013988,0.014023,0.014798,0.014347,0.014514,0.013734,0.014251,0.013883,0.013065,0.013685,0.013412,0.013596,0.012266,0.012063,0.012104,0.011383,0.011271,0.01171,0.014147,0.015596,0.019142,0.016638,0.015633,0.014868,0.014312,0.01405,0.013894,0.013122,0.012595,0.012238,0.013579,0.013642,0.013155,0.013292,0.013252,0.013258,0.014202,0.014341,0.013798,0.014347,0.014158,0.01504,0.015372,0.016349,0.015596,0.015984,0.013754,0.013114,0.013229,0.013788,0.013598,0.01325,0.013247,0.013689,0.014001,0.01378,0.01417,0.013688,0.014244,0.013261,0.012107,0.012444,0.01347,0.012213,0.01206,0.011629,0.010443,0.010927,0.011346,0.014205,0.015984,0.013754,0.013114,0.013229,0.013788,0.013598,0.01325,0.013247,0.013689,0.014001,0.01378,0.01417,0.013688,0.014244,0.013261,0.012107,0.012444,0.01347,0.012213,0.01206,0.011629,0.010443,0.010927,0.011346,0.014205,0.017221,0.01496,0.014029,0.014301,0.013871,0.013276,0.013312,0.014135,0.013657,0.013834,0.013005,0.013555,0.013165,0.012295,0.012954,0.012664,0.012859,0.011447,0.011232,0.011275,0.010509,0.010391,0.010857,0.013444,0.014984,0.018749,0.016089,0.015023,0.014211,0.013619,0.013341,0.013176,0.012356,0.011796,0.011417,0.012842,0.012908,0.012391,0.012536,0.012494,0.012501,0.013502,0.013651,0.013074,0.013657,0.013456,0.014392,0.014745,0.015783,0.014984,0.015395,0.013027,0.012348,0.01247,0.013064,0.012862,0.012492,0.012489,0.012958,0.01329,0.013055,0.013469,0.012957,0.013547,0.012503,0.011278,0.011636,0.012726,0.011391,0.011228,0.010771,0.0095113,0.010025,0.01047,0.013506,0.015395,0.013027,0.012348,0.01247,0.013064,0.012862,0.012492,0.012489,0.012958,0.01329,0.013055,0.013469,0.012957,0.013547,0.012503,0.011278,0.011636,0.012726,0.011391,0.011228,0.010771,0.0095113,0.010025,0.01047,0.013506,0.0093185,0.0083639,0.0078992,0.0080395,0.0077794,0.0076302,0.0077083,0.0080434,0.0078111,0.0078306,0.0073588,0.0074865,0.0072629,0.0067712,0.0068347,0.0066326,0.0064016,0.0070521,0.0071601,0.0071383,0.0075233,0.0075827,0.0073486,0.0088095,0.0098666,0.0099214,0.0085624,0.0080166,0.0075827,0.0071786,0.0070053,0.0069203,0.0065956,0.0068767,0.0070672,0.00666,0.0067076,0.0065777,0.0066261,0.0066291,0.0065229,0.0070476,0.007147,0.0069888,0.0073252,0.0071533,0.007674,0.0079138,0.0082222,0.0078111,0.0086095,0.0075769,0.007185,0.0071676,0.0072017,0.0072184,0.0070802,0.0069865,0.0072675,0.0075137,0.0073917,0.007696,0.0077096,0.0081141,0.0076665,0.0071368,0.0069574,0.0072394,0.0070802,0.0071621,0.0073917,0.0080242,0.0077661,0.0098834,0.012744,0.0086095,0.0075769,0.007185,0.0071676,0.0072017,0.0072184,0.0070802,0.0069865,0.0072675,0.0075137,0.0073917,0.007696,0.0077096,0.0081141,0.0076665,0.0071368,0.0069574,0.0072394,0.0070802,0.0071621,0.0073917,0.0080242,0.0077661,0.0098834,0.012744,3.4587,3.5049,3.5056,3.5065,3.4953,3.5335,3.5487,3.5287,3.5308,3.5131,3.4989,3.4611,3.4541,3.44,3.3718,3.3574,3.2736,3.2414,3.2125,3.1212,3.0536,2.9593,2.8938,2.7347,2.6624,3.4168,3.4109,3.4083,3.4017,3.3744,3.3658,3.3653,3.3465,3.3498,3.3534,3.3417,3.3453,3.3668,3.3722,3.3784,3.3505,3.3559,3.3623,3.3959,3.407,3.3889,3.4017,3.4177,3.3634,3.3609,3.5118,3.5517,3.5388,3.5187,3.4514,3.4815,3.4936,3.4701,3.4817,3.502,3.501,3.5256,3.5944,3.622,3.6416,3.6345,3.5222,3.5043,3.4541,3.2468,3.0787,2.7924,2.6138,2.0804,1.7397,3.5118,3.5517,3.5388,3.5187,3.4514,3.4815,3.4936,3.4701,3.4817,3.502,3.501,3.5256,3.5944,3.622,3.6416,3.6345,3.5222,3.5043,3.4541,3.2468,3.0787,2.7924,2.6138,2.0804,1.7397,0.4551,0.46053,0.46062,0.46072,0.4594,0.4639,0.46568,0.46334,0.46358,0.4615,0.45983,0.45538,0.45455,0.4529,0.44487,0.44318,0.43331,0.42951,0.42611,0.41537,0.40741,0.39631,0.3886,0.36988,0.36136,0.45016,0.44947,0.44917,0.44838,0.44517,0.44416,0.4441,0.44189,0.44228,0.44271,0.44133,0.44175,0.44427,0.44492,0.44564,0.44235,0.443,0.44374,0.4477,0.44901,0.44688,0.44838,0.45027,0.44388,0.44359,0.46135,0.46604,0.46452,0.46215,0.45424,0.45778,0.4592,0.45644,0.4578,0.46018,0.46007,0.46296,0.47107,0.47432,0.47662,0.47579,0.46257,0.46046,0.45455,0.43015,0.41037,0.37667,0.35565,0.29286,0.25276,0.46135,0.46604,0.46452,0.46215,0.45424,0.45778,0.4592,0.45644,0.4578,0.46018,0.46007,0.46296,0.47107,0.47432,0.47662,0.47579,0.46257,0.46046,0.45455,0.43015,0.41037,0.37667,0.35565,0.29286,0.25276,11.007,10.682,10.488,10.549,10.416,10.439,10.504,10.598,10.507,10.476,10.252,10.222,10.115,9.886,9.7613,9.6481,9.3722,8.9677,8.8168,8.4829,8.0802,7.7055,7.5528,7.4881,7.5477,11.203,10.573,10.332,10.134,9.9076,9.8179,9.782,9.5446,9.4455,9.3845,9.6248,9.6519,9.6282,9.6779,9.6927,9.5886,9.814,9.8686,9.8763,10.038,9.9284,10.172,10.307,10.327,10.145,10.802,10.457,10.272,10.22,10.084,10.157,10.129,10.039,10.177,10.322,10.27,10.448,10.606,10.831,10.695,10.429,10.068,10.216,9.761,8.9449,8.2251,6.9175,6.3569,4.5029,3.8662,10.802,10.457,10.272,10.22,10.084,10.157,10.129,10.039,10.177,10.322,10.27,10.448,10.606,10.831,10.695,10.429,10.068,10.216,9.761,8.9449,8.2251,6.9175,6.3569,4.5029,3.8662,0.027938,0.027523,0.027118,0.02725,0.027046,0.026656,0.02666,0.027146,0.026889,0.027007,0.026519,0.026901,0.026667,0.026059,0.026583,0.026388,0.026542,0.02541,0.025203,0.02519,0.024344,0.024063,0.02443,0.026237,0.026858,0.027695,0.027889,0.027618,0.027289,0.026995,0.026835,0.026732,0.026162,0.025707,0.025369,0.026518,0.026563,0.026181,0.026287,0.026253,0.02627,0.026935,0.027018,0.02665,0.026999,0.026893,0.027373,0.027511,0.027851,0.027626,0.027657,0.02647,0.025992,0.026113,0.026604,0.026439,0.026159,0.026181,0.026505,0.026701,0.02655,0.026785,0.026361,0.026698,0.025949,0.024896,0.025417,0.026319,0.025273,0.025208,0.024651,0.022568,0.02254,0.0193,0.020402,0.027657,0.02647,0.025992,0.026113,0.026604,0.026439,0.026159,0.026181,0.026505,0.026701,0.02655,0.026785,0.026361,0.026698,0.025949,0.024896,0.025417,0.026319,0.025273,0.025208,0.024651,0.022568,0.02254,0.0193,0.020402,1.8685,2.3795,2.59,2.5283,2.6256,2.7602,2.7519,2.5659,2.6741,2.634,2.8212,2.6971,2.7853,2.9817,2.8328,2.8983,2.8543,3.1734,3.2221,3.2123,3.3855,3.4122,3.3069,2.7221,2.3742,1.5232,2.1243,2.3653,2.5489,2.6825,2.7454,2.7827,2.968,3.0945,3.1802,2.8582,2.8431,2.96,2.9273,2.9369,2.9353,2.7089,2.6754,2.8058,2.6741,2.7195,2.5078,2.4281,2.1936,2.3742,2.2812,2.8163,2.9699,2.9422,2.8081,2.8537,2.9372,2.938,2.8319,2.7569,2.8101,2.7166,2.8321,2.6988,2.9347,3.2116,3.1308,2.8845,3.1861,3.223,3.3263,3.6109,3.4947,3.3942,2.7082,2.2812,2.8163,2.9699,2.9422,2.8081,2.8537,2.9372,2.938,2.8319,2.7569,2.8101,2.7166,2.8321,2.6988,2.9347,3.2116,3.1308,2.8845,3.1861,3.223,3.3263,3.6109,3.4947,3.3942,2.7082,0.016088,0.017297,0.017548,0.017489,0.017577,0.01765,0.017647,0.017526,0.017609,0.017583,0.017664,0.017622,0.017657,0.017647,0.017666,0.017666,0.017667,0.017522,0.017472,0.017483,0.017249,0.017205,0.017367,0.017635,0.017288,0.014754,0.016802,0.017275,0.01751,0.017614,0.017644,0.017656,0.017652,0.017587,0.017516,0.017667,0.017667,0.017654,0.017662,0.01766,0.01766,0.017628,0.01761,0.017662,0.017609,0.017633,0.017466,0.017367,0.016957,0.017288,0.017131,0.017663,0.017651,0.017659,0.017662,0.017667,0.01766,0.01766,0.017665,0.017649,0.017662,0.017632,0.017666,0.017623,0.01766,0.017483,0.01756,0.017667,0.01751,0.017471,0.01734,0.016801,0.017053,0.017235,0.017628,0.017131,0.017663,0.017651,0.017659,0.017662,0.017667,0.01766,0.01766,0.017665,0.017649,0.017662,0.017632,0.017666,0.017623,0.01766,0.017483,0.01756,0.017667,0.01751,0.017471,0.01734,0.016801,0.017053,0.017235,0.017628,-0.0022536,-0.00051015,-0.00015681,-0.00023903,-0.00011839,-1.8001e-05,-2.0605e-05,-0.00018351,-7.0016e-05,-0.00010777,-2.3866e-06,-5.8391e-05,-1.214e-05,-3.3421e-05,-2.3048e-06,-2.4017e-06,-3.9046e-07,-0.00021017,-0.00028377,-0.00027809,-0.00064345,-0.00075703,-0.00053631,-1.064e-05,-0.00037763,-0.004187,-0.0012374,-0.00055803,-0.00022202,-7.4504e-05,-3.2165e-05,-1.5257e-05,-2.3296e-05,-0.00011718,-0.00022196,-1.429e-07,-1.1788e-06,-2.017e-05,-8.7565e-06,-1.1743e-05,-1.0799e-05,-5.5048e-05,-8.0923e-05,-7.449e-06,-7.9929e-05,-4.6795e-05,-0.00028409,-0.00042441,-0.0010204,-0.00054332,-0.00074349,-2.0704e-06,-3.365e-05,-1.8839e-05,-5.8167e-06,-9.2148e-09,-1.5544e-05,-1.4808e-05,-1.2791e-06,-2.1048e-05,-4.2484e-06,-4.0615e-05,-1.2677e-07,-4.2469e-05,-2.5075e-05,-0.00033499,-0.00017875,-2.239e-06,-0.00024246,-0.00028365,-0.00049969,-0.0015859,-0.0014431,-0.003296,-0.0011671,-0.00074349,-2.0704e-06,-3.365e-05,-1.8839e-05,-5.8167e-06,-9.2148e-09,-1.5544e-05,-1.4808e-05,-1.2791e-06,-2.1048e-05,-4.2484e-06,-4.0615e-05,-1.2677e-07,-4.2469e-05,-2.5075e-05,-0.00033499,-0.00017875,-2.239e-06,-0.00024246,-0.00028365,-0.00049969,-0.0015859,-0.0014431,-0.003296,-0.0011671,0.0086474,0.0042088,0.0023446,0.0028915,0.0020386,0.0007955,0.00085082,0.0025344,0.0015679,0.0019447,0.00028988,0.0014335,0.0006541,0.0010852,0.00028527,0.00029124,0.00011746,0.0027173,0.003154,0.0031204,0.0047192,0.0051022,0.0043005,0.00060694,0.0035877,0.011495,0.0064985,0.0044043,0.0027909,0.0016203,0.0010653,0.00073387,0.00090683,0.0020312,0.0027915,7.1047e-05,0.00020405,0.00084373,0.00055599,0.0006438,0.00061751,0.0013933,0.0016887,0.00051273,0.0016777,0.0012845,0.0031543,0.0038476,0.0059206,0.0043483,0.0050645,0.00026975,0.0010873,0.000814,0.00045283,1.8018e-05,0.00073972,0.00072224,0.00021228,0.00086061,0.00038674,0.0011947,6.6692e-05,0.0012192,0.0009366,0.0034097,0.0025018,0.00028075,0.0029142,0.0031536,0.0041682,0.0072712,0.0069012,0.0098403,0.005783,0.0050645,0.00026975,0.0010873,0.000814,0.00045283,1.8018e-05,0.00073972,0.00072224,0.00021228,0.00086061,0.00038674,0.0011947,6.6692e-05,0.0012192,0.0009366,0.0034097,0.0025018,0.00028075,0.0029142,0.0031536,0.0041682,0.0072712,0.0069012,0.0098403,0.005783,0.02147,0.020372,0.019919,0.020052,0.019842,0.019553,0.019571,0.019971,0.019738,0.019824,0.019422,0.019689,0.019499,0.019076,0.019397,0.019256,0.019351,0.018664,0.01856,0.018581,0.018208,0.018151,0.018377,0.019635,0.020383,0.022213,0.02092,0.020402,0.020007,0.01972,0.019585,0.019504,0.019106,0.018834,0.01865,0.019342,0.019374,0.019123,0.019193,0.019173,0.019176,0.019663,0.019735,0.019455,0.019738,0.01964,0.020096,0.020267,0.020771,0.020383,0.020583,0.019432,0.019102,0.019161,0.01945,0.019352,0.019172,0.019171,0.019399,0.01956,0.019445,0.019647,0.019398,0.019685,0.019178,0.018582,0.018756,0.019286,0.018637,0.018558,0.018335,0.017723,0.017973,0.018189,0.019665,0.020583,0.019432,0.019102,0.019161,0.01945,0.019352,0.019172,0.019171,0.019399,0.01956,0.019445,0.019647,0.019398,0.019685,0.019178,0.018582,0.018756,0.019286,0.018637,0.018558,0.018335,0.017723,0.017973,0.018189,0.019665,0.021604,0.020542,0.020104,0.020232,0.02003,0.01975,0.019768,0.020154,0.019929,0.020013,0.019623,0.019881,0.019698,0.01929,0.019599,0.019463,0.019555,0.018891,0.01879,0.01881,0.01845,0.018395,0.018614,0.019829,0.020553,0.022322,0.021072,0.020571,0.02019,0.019912,0.019781,0.019704,0.019318,0.019055,0.018877,0.019546,0.019578,0.019335,0.019403,0.019383,0.019386,0.019857,0.019927,0.019655,0.019929,0.019835,0.020275,0.020441,0.020928,0.020553,0.020746,0.019634,0.019314,0.019372,0.019651,0.019556,0.019382,0.019381,0.019601,0.019757,0.019646,0.019841,0.019601,0.019878,0.019388,0.018812,0.01898,0.019492,0.018865,0.018788,0.018573,0.017982,0.018223,0.018432,0.019858,0.020746,0.019634,0.019314,0.019372,0.019651,0.019556,0.019382,0.019381,0.019601,0.019757,0.019646,0.019841,0.019601,0.019878,0.019388,0.018812,0.01898,0.019492,0.018865,0.018788,0.018573,0.017982,0.018223,0.018432,0.019858
